product_name;merchant_image_url;description;search_price;brand_name;category;ingredients;Anwendung;vegan;alcoholFree;fragranceFree
Weleda Sensitiv Feuchtigkeitscreme Mandel;https://www.versandapo.de/images/product_images/popup_images/19183061.jpg;"Die Weleda Sensitiv Feuchtigkeitscreme Mandel beruhigt sensible, trockene Haut und versorgt sie mit Feuchtigkeit. Die milde Rezeptur mit Bio-Mandelöl und Pflaumenkernöl stärkt den natürlichen Lipidmantel der Haut und unterstützt ihre Schutzfunktion.
Die Creme hilft, die Hautbarriere zu stärken, Irritationen zu lindern und die Haut widerstandsfähiger zu machen. Sie hinterlässt ein angenehmes, gepflegtes Hautgefühl und kann als Tages- und Nachtpflege verwendet werden.
";9.49;Weleda;Feuchtigkeitspflege;Water (Aqua), Prunus Amygdalus Dulcis (Sweet Almond) Oil+, Alcohol, Glyceryl Stearate SE, Hydrolyzed Beeswax, Prunus Domestica Seed Oil, Glycerin, Xanthan Gum, Lactic Acid. [808028000001] +from organic cultivation;Morgens und abends auf Gesicht, Hals und Dekolleté auftragen.;;;
Weleda Iris Tagespflege;https://www.versandapo.de/images/product_images/popup_images/19183078.jpg;"Die Weleda Iris Tagespflege hilft der Haut, den ganzen Tag über in Balance zu bleiben. Sie schützt die Hautbarriere und unterstützt die natürliche Fähigkeit der Haut, sich selbst zu regulieren.
Die Formel mit Bio-Iriswurzelextrakt und Jojobaöl spendet langanhaltend Feuchtigkeit und bewahrt die Haut vor dem Austrocknen. Die Haut fühlt sich erfrischt, geschmeidig und gepflegt an.
Die Tagespflege eignet sich auch gut als Make-up-Grundlage.
";8.49;Weleda;Feuchtigkeitspflege;Water (Aqua), Simmondsia Chinensis (Jojoba) Seed Oil+, Alcohol denat., Glycerin, Theobroma Cacao (Cocoa) Seed Butter+, Butyrospermum Parkii (Shea) Butter+, Hamamelis Virginiana (Witch Hazel) Water, Beeswax (Cera Alba), Glyceryl Stearate Citrate, Tapioca Starch, Cetearyl Alcohol, Lysolecithin, Iris Germanica Root+ Extract, Hectorite, Xanthan Gum, Glyceryl Stearate, Fragrance (Parfum)*, Limonene*, Linalool*, Citronellol*, Geraniol*, Citral*, Eugenol*. [8000610007] *from natural essential oils +from organic cultivation;Morgens nach der Reinigung auf Gesicht, Hals und Dekolleté auftragen. Eignet sich auch sehr gut als Make-up Grundlage. Falls die Pflege zu reichhaltig wirkt, teste unsere Iris Feuchtigkeitscreme.;;;
Weleda Skin Food Light;https://www.apodiscounter.de/images/product_images/popup_images/14026411.jpg;"Weleda Skin Food Light eignet sich optimal für die Pflege trockener Hautstellen im Gesicht und am Körper. Die leichtere Version der beliebten Skin-Food-Creme zieht schnell ein, spendet intensive Feuchtigkeit und hinterlässt ein angenehmes Hautgefühl.
Die reichhaltige Formel mit wertvollen Pflanzenextrakten aus Stiefmütterchen, Ringelblume und Kamillenblüten beruhigt die Haut. Bio-Sonnenblumenöl, Bio-Sheabutter und Bio-Kakaobutter schützen vor dem Austrocknen und versorgen die Haut langanhaltend mit Feuchtigkeit.
";8.29;Weleda;Feuchtigkeitspflege;Water (Aqua), Helianthus Annuus (Sunflower) Seed Oil+, Glycerin, Alcohol+, Glyceryl Stearate Citrate, Beeswax (Cera Alba)+, Theobroma Cacao (Cocoa) Seed Butter+, Cetearyl Alcohol, Butyrospermum Parkii (Shea) Butter+, Limonene*, Viola Tricolor Extract, Rosmarinus Officinalis (Rosemary) Leaf Extract+, Chamomilla Recutita (Matricaria) Flower Extract+, Calendula Officinalis Flower Extract+, Lanolin, Carrageenan, Xanthan Gum, Lactic Acid, Glyceryl Caprylate, Fragrance (Parfum)*, Linalool*, Geraniol*, Citral*. *from natural essential oils and/or plant extracts +organic ingredient;Morgens nach der Reinigung auf Gesicht, Hals und Dekolleté auftragen. Eignet sich auch sehr gut als Make-up Grundlage. Falls die Pflege zu reichhaltig wirkt, teste unsere Iris Feuchtigkeitscreme.;;;
WELEDA straffende Tagespflege Granatapfel & Maca-Peptide mindert Falten & strafft, 40 ml Creme;https://nbg1.your-objectstorage.com/inspirax-image-server-bucket/18075056_01.jpeg;"Die WELEDA Straffende Tagespflege Granatapfel & Maca-Peptide mindert sichtbar Falten und unterstützt ein strafferes Hautbild. Die Pflege versorgt die Haut mit Feuchtigkeit, verbessert ihre Elastizität und lässt sie glatter sowie vitaler wirken.
Die Formel mit Granatapfel und Maca-Peptiden stärkt die Haut und sorgt für einen gepflegten, frischen Teint. Ideal für die tägliche Pflege reifer Haut.
40 ml
";19.67;Weleda;Feuchtigkeitspflege;Water (Aqua), Sesamum Indicum (Sesame) Seed Oil+, Glycerin, Pentylene Glycol, Alcohol denat., Hectorite, Cetearyl Olivate, Punica Granatum Seed Oil+, Macadamia Ternifolia Seed Oil+, Tapioca Starch, Panicum Miliaceum (Millet) Seed+ Extract, Olea Europaea (Olive) Leaf+ Extract, Helianthus Annuus (Sunflower) Seed Oil+, Betaine, Xanthan Gum, Carrageenan, Citric Acid, Tocopherol, Hydrolyzed Lepidium Meyenii Root+, Sorbitan Stearate, Sorbitan Olivate, Glyceryl Caprylate, Sodium Stearoyl Glutamate, Sucrose Cocoate, Maltodextrin+, Fragrance (Parfum)*, Limonene*, Linalool*, Benzyl Benzoate*, Geraniol*, Citral*, Coumarin*. [8005330039] *from natural essential oils +from organic cultivation;Morgens nach der Reinigung auf Gesicht, Hals und Dekolleté auftragen. Auch als Make-up-Grundlage geeignet.;;;
Anua - Zero-cast Moisturizing Finish Sunscreen - Sonnencreme Mit Lsf 50 - zero-cast Moisturizing Finish Spf 50+pa+;https://media.sephora.eu/content/dam/digital/pim/published/A/ANUA_THE_FOUNDERS/799302/399707-media_swatch-0.jpg?scaleWidth=500&scaleHeight=500&scaleMode=fit;"Eine leichte und seidige Sonnencreme mit Heartleaf-Extrakt, Panthenol und 10 Arten von Hyaluronsäure. Sie schützt die Haut mit einem hohen Breitband-Lichtschutzfaktor 50+, beruhigt sie und spendet wohltuende Feuchtigkeit.
Die Formel sorgt für ein strahlendes Finish ohne Fettfilm und eignet sich ideal für die tägliche Anwendung sowie für alle Hauttypen, einschließlich empfindlicher Haut.
Heartleaf-Extrakt hilft, Irritationen und Rötungen zu lindern, während Hyaluronsäure intensive Feuchtigkeit spendet. Panthenol sorgt für ein angenehmes, nicht klebendes Finish. Die leichte Textur zieht schnell ein und eignet sich auch gut unter Make-up.
LSF 50+ PA+
";18.45;Anua;Sonnenschutz;Avobenzone, Homosalate, Octisalate, Octocrylene, Water (Aqua), Butyloctyl Salicylate, Glycerin, Dimethicone, Poly C10-30 Alkyl Acrylate, VP/Eicosene Copolymer, Cetearyl Alcohol, Niacinamide, Sodium Stearoyl Glutamate, Ammonium Polyacryloyldimethyl Taurate, Hydroxyacetophenone, Phenoxyethanol, Tocopheryl Acetate, Panthenol, Pentaerythritiyl Tetra-Di-T-Butyl Hydroxyhydrocinnamate, Xanthan Gum, 1,2-Hexanediol, Sodium Hyaluronate;"Trage den Sonnenschutz vor dem Aufenthalt in der Sonne auf.
Creme regelmäßig nach, um den Schutz aufrechtzuerhalten, insbesondere nach dem Schwimmen, Schwitzen oder Abtrocknen.";true;True;true
Hydrance Hydrating Cream SPF 30 - Hydratační ochannÍ½ krém;https://www.mystationary.de/media/c3/90/7e/1775885296/e1e1270fefbdff8cd75be405f6d692f2a22688eb_MS_0063142_image_1_576154_hydrance_hydrating_cream_spf_30_hydratacni_ochanny_krem.jpg?ts=1775885300;"Die Hydrance Hydrating Cream SPF 30 ist eine feuchtigkeitsspendende Schutzcreme, die die Haut intensiv mit Feuchtigkeit versorgt und gleichzeitig vor UV-Strahlung schützt.
Die cremige Textur hilft, die Haut geschmeidig zu machen, Spannungsgefühle zu lindern und den natürlichen Feuchtigkeitshaushalt zu unterstützen. Sie sorgt für ein angenehmes Hautgefühl und einen frischen, gepflegten Teint.
SPF 30
";29.95;AVENE;Sonnenschutz;Avène Thermalwasser, Hyaluronsäure, Aloe‑Polysaccharide, SPF 30, HEV Blue Light Filter.;Morgens nach der Reinigung gleichmäßig auf Gesicht, Hals und ggf. Dekolleté auftragen. Die Creme eignet sich ideal als tägliche Tagespflege und kann auch unter Make-up verwendet werden. Bei längerer Sonnenexposition regelmäßig nachcremen, insbesondere nach Schwitzen oder Abtrocknen.;true;True;true
Beauty of Joseon Rice + Probiotics : Relief Sun Cream SPF 50+ 50 ml;https://www.mystationary.de/media/5b/c8/a9/1775868715/54bfbc93ee95087593eec0c8be8e50328821b7e1_MS_0063838_image_1_111301.jpg?ts=1775868718;"Die Beauty of Joseon Rice + Probiotics Relief Sun Cream SPF 50+ ist eine leichte Sonnencreme, die die Haut zuverlässig vor UV-Strahlung schützt und gleichzeitig pflegt.
Die Formel mit Reisextrakt und Probiotika versorgt die Haut mit Feuchtigkeit, unterstützt die Hautbarriere und sorgt für ein angenehmes, geschmeidiges Hautgefühl. Die leichte Textur zieht gut ein und hinterlässt keinen schweren oder klebrigen Film.
SPF 50+ 50 ml
";22.95;Beauty of Joseon;Sonnenschutz;AQUA, DIBUTYL ADIPATE, PROPANEDIOL, DIETHYLAMINO HYDROXYBENZOYL HEXYL BENZOATE, POLYMETHYLSILSESQUIOXANE, ETHYLHEXYL TRIAZONE, NIACINAMIDE, METHYLENE BIS-BENZOTRIAZOLYL TETRAMETHYLBUTYLPHENOL, COCO-CAPRYLATE/CAPRATE, CAPRYLYL METHICONE, DIETHYLHEXYL BUTAMIDO TRIAZONE, GLYCERIN, 1,2-HEXANEDIOL, BUTYLENE GLYCOL, PENTYLENE GLYCOL, BEHENYL ALCOHOL, POLY C10-30 ALKYL ACRYLATE, POLYGLYCERYL-3 METHYLGLUCOSE DISTEARATE, DECYL GLUCOSIDE, ORYZA SATIVA (RICE) EXTRACT, TROMETHAMINE, CARBOMER, ACRYLATES/C10-30 ALKYL ACRYLATE CROSSPOLYMER, SODIUM STEAROYL GLUTAMATE, POLYACRYLATE CROSSPOLYMER-6, ETHYLHEXYLGLYCERIN, ADENOSINE, XANTHAN GUM, T-BUTYL ALCOHOL, TOCOPHEROL, ORYZA SATIVA (RICE) GERM EXTRACT, CAMELLIA SINENSIS LEAF EXTRACT, LACTOBACILLUS/RICE FERMENT, LACTOBACILLUS/PUMPKIN FERMENT EXTRACT, MONASCUS/RICE FERMENT, BACILLUS/SOYBEAN FERMENT EXTRACT, SACCHARUM OFFICINARUM (SUGARCANE) EXTRACT, ASPERGILLUS FERMENT, MACROCYSTIS PYRIFERA (KELP) EXTRACT, COCOS NUCIFERA (COCONUT) FRUIT EXTRACT, PANAX GINSENG ROOT EXTRACT, SACCHAROMYCES/RICE FERMENT FILTRATE;Trage eine geeignete Menge Sonnenschutzmittel auf, um die Bereiche zu schützen, die der UV-Strahlung ausgesetzt sind.;true;False;true
Byoma - Ultralight Face Fluid Spf 30 - Sonnenschutz - spf 30 Face Fluid 50ml;https://media.sephora.eu/content/dam/digital/pim/published/B/BYOMA/757718/364132-media_swatch.jpg?scaleWidth=500&scaleHeight=500&scaleMode=fit;Das ultraleichte fluid ist ein echter superstar unter den sonnenschutzmitteln und bietet in einem einzigen schritt die ultimative kombination aus feuchtigkeit, linderung und schutz vor schädlichen uva- und uvb-strahlen. Du bist komplett geschützt und hast keine nachteile wie fettflecken oder weiße rückstände. Verwende das fluid als letzten schritt deiner pflegeroutine für sofort strahlende haut und einen hohen lichtschutzfaktor von 30. die cera-sun-technologie regeneriert die hautschutzbarriere und lindert gleichzeitig durch uv-strahlung verursachte rötungen. Hyaluronsäure beruhigt und lindert irritationen, während asthaxanthin (das für die rosa färbung verantwortlich ist) einen antioxidativen schutz bietet, der 6000-mal stärker ist als vitamin c. die formel wurde dermatologisch getestet und bestätigt, ist nicht komedogen, vegan, alkohol- und parfümfrei.  Byoma - Ultralight face fluid spf 30 - sonnenschutz - -spf 30 face fluid 50ml;18.95;Byoma;Sonnenschutz;"Water/Aqua/Eau
Octocrylene
Homosalate
Octisalate
Butyloctyl Salicylate
Avobenzone
Glycerin
Dicaprylyl Carbonate
Diisopropyl Adipate
Sodium Stearoyl Glutamate
Cocoglycerides
Propanediol
Microcrystalline Cellulose
Tocopherol
Bisabolol
Caprylyl Glycol
Ethyl Ferulate
Sodium Hyaluronate
Glyceryl Stearate SE
Methylheptylglycerin
Sodium Gluconate
Caprylhydroxamic Acid
Xanthan Gum
Phospholipids
Cellulose Gum
Citric Acid
Glycolipids
Olea Europaea (Olive) Fruit Oil
Aloe Barbadensis Leaf Juice
Phosphatidylserine
Astaxanthin
Ceramide NP
Cholesterol
Hydrogenated Lecithin
Oleic Acid
Phytosphingosine
Haematococcus Pluvialis Extract
Caprylic/Capric Triglyceride
Stearic Acid
Sodium Benzoate
Potassium Sorbate
1,2-Hexanediol
Beta-Glucan
Lactic Acid";"Wie man es anwendet: 15 Minuten vor dem Sonnenbad großzügig und gleichmäßig auftragen.
Regelmäßig nachcremen, um den Schutz aufrechtzuerhalten, insbesondere nach dem Baden, Schwitzen oder Abtrocknen.";true;true;true
CeraVe Feuchtigkeitsspendende Gesichtscreme mit LSF 50;https://www.versandapo.de/images/product_images/popup_images/18029926.jpg;"Die CeraVe Feuchtigkeitsspendende Gesichtscreme mit LSF 50 stärkt die Hautschutzbarriere und schützt zuverlässig vor UVA- und UVB-Strahlung. Gleichzeitig spendet sie der Haut bis zu 24 Stunden Feuchtigkeit.
Die Formel eignet sich besonders für normale bis trockene Haut. Drei essenzielle Ceramide unterstützen die Erneuerung der Hautschutzbarriere, während die MVE-Technologie die Haut kontinuierlich mit Feuchtigkeit versorgt.
Vitamin E und Niacinamid wirken beruhigend und pflegend. Die leichte Formel ist angenehm aufzutragen, nicht komedogen sowie frei von Duftstoffen und Parabenen.
LSF 50
";16.29;CeraVe;Sonnenschutz;AQUA / WATER / EAU, GLYCERIN, ISOPROPYL PALMITATE, BIS-ETHYLHEXYLOXYPHENOL METHOXYPHENYL TRIAZINE, ETHYLHEXYL SALICYLATE, NIACINAMIDE, PENTYLENE GLYCOL, BUTYL METHOXYDIBENZOYLMETHANE, ETHYLHEXYL TRIAZONE, PROPANEDIOL, ZEA MAYS STARCH / CORN STARCH, POTASSIUM CETYL PHOSPHATE, DIISOPROPYL SEBACATE, ORYZA SATIVA CERA / RICE BRAN WAX, STEARIC ACID, CERAMIDE NP, CERAMIDE AP, CERAMIDE EOP, CARBOMER, GLYCERYL STEARATE, CETEARYL ALCOHOL, TRIETHANOLAMINE, BEHENTRIMONIUM METHOSULFATE, TRIETHYL CITRATE, SODIUM HYALURONATE, SODIUM POLYACRYLATE, SODIUM LAUROYL LACTYLATE, MYRISTIC ACID, CHOLESTEROL, PALMITIC ACID, TOCOPHEROL, CAPRYLYL GLYCOL, CITRIC ACID, TRISODIUM ETHYLENEDIAMINE DISUCCINATE, XANTHAN GUM, PHYTOSPHINGOSINE, ACRYLATES/C10-30 ALKYL ACRYLATE CROSSPOLYMER, BUTYROSPERMUM PARKII BUTTER / SHEA BUTTER, BENZOIC ACID, PEG-100 STEARATE (F.I.L. N292333/1).;Täglich morgens auf die gereinigte Gesichtshaut auftragen und sanft einmassieren. ;true;true;true
Clinique City Block Sheer Oil-Free Daily Face Protector SPF 25 40 ml;https://www.mystationary.de/media/9b/94/b4/1775821011/789a48c345fb8cbf8dd684b670bef68e17787746_MS_0064346_image_1_410051_city_block_sheer_spf25_denni_krem.jpg?ts=1775821012;"Der Clinique City Block Sheer Oil-Free Daily Face Protector SPF 25 ist ein leichter, ölfreier Gesichtsschutz für die tägliche Anwendung. Er schützt die Haut vor UV-Strahlung und unterstützt sie dabei, sich vor äußeren Umwelteinflüssen zu bewahren.
Die transparente, angenehme Formel eignet sich gut für die tägliche Pflege und kann auch unter Make-up getragen werden. Sie hinterlässt ein frisches, gepflegtes Hautgefühl, ohne die Haut fettig wirken zu lassen.
SPF 25 40 ml
";41.95;Clinique;Sonnenschutz;Titanium Dioxide 7.30%, Zinc Oxide 6.90%Ingredients: Water\Aqua\Eau, Trioctyldodecyl Citrate, Butylene Glycol, Cyclopentasiloxane, Dimethicone, C12-15 Alkyl Benzoate, Steareth-2, Stearyl Heptanoate, Silica, Lecithin, Ammonium Acryloyldimethyltaurate/Vp Copolymer, Gentiana Lutea (Gentian) Root Extract, Rosmarinus Officinalis (Rosemary) Leaf Extract, Hordeum Vulgare (Barley) Extract\Extrait D'Orge, Betula Alba (Birch) Bark Extract, Cucumis Sativus (Cucumber) Fruit Extract, Laminaria Saccharina Extract, Saccharomyces Lysate Extract, Helianthus Annuus (Sunflower) Seedcake, Sodium Hyaluronate, Sorbitan Tristearate, Linoleic Acid, Polyquaternium-51, Caprylyl Methicone, Sorbitol, Sodium Rna, Peg-40 Stearate, Caprylyl Glycol, Tocopheryl Acetate, Phytantriol, Stearic Acid, Hydrogenated Lecithin, Cellulose, Magnesium Ascorbyl Phosphate, Stearyl Dimethicone, Ascorbyl Tocopheryl Maleate, Nordihydroguaiaretic Acid, Linolenic Acid, Pantethine, Bisabolol, Ceteth-2, Peg/Ppg-18/18 Dimethicone, Polyglyceryl-6 Polyricinoleate, Steareth-20, Isopropyl Titanium Triisostearate, Propylene Glycol Dicaprate, Sodium Stearate, Nylon-12, Citric Acid, Aluminum Hydroxide, Nylon-6, Hexylene Glycol, Xanthan Gum, Disodium Edta, Bht, Phenoxyethanol, Titanium Dioxide (Ci 77891), Iron Oxides (Ci 77491, Ci 77492, Ci 77499);Nach der 3-Phasen-Systempflege und dem entsprechenden Pflegeprodukt anwenden. Mit den Fingerspitzen leicht im Gesicht verteilen, danach Makeup auftragen. Ideal für die Anwendung im Augenbereich.;true;true;true
DUCRAY Melascreen UV reichhaltige Creme LSF 50+, 40 ml Creme;https://nbg1.your-objectstorage.com/inspirax-image-server-bucket/13984771_01.jpg;"Die DUCRAY Melascreen UV Reichhaltige Creme LSF 50+ schützt die Haut zuverlässig vor UVA- und UVB-Strahlung und hilft, Pigmentflecken vorzubeugen.
Die reichhaltige Textur pflegt die Haut intensiv, spendet Feuchtigkeit und sorgt für ein angenehmes Hautgefühl. Sie eignet sich besonders für Haut, die zu Pigmentflecken neigt.
LSF 50+ 40 ml
";34.74;DUCRAY;Sonnenschutz;WATER (AQUA). C12-15 ALKYL BENZOATE. DIEHTYLAMINO HYDROXYBENZOYL HEXYL BENZOATE. ETHYLHEXYL TRIAZONE. ORYZA SATIVA (RICE) STARCH (ORYZA SATIVA STARCH). PHENYLENE BIS-DIPHENYLTRIAZINE. GLYCERIN. BIS-ETHYLHEXYLOXYPHENOL METHOXYPHENYL TRIAZINE. GLYCERYL STEARATE. POTASSIUM CETYL PHOSPHATE. STEARYL ALCOHOL. VP/EICOSENE COPOLYMER. AZELAIC ACID. BENZOIC ACID. CAPRYLYL GLYCOL. GLYCERYL BEHENATE. GLYCERYL DIBEHENATE. PPG-1-PEG-9 LAURYL GLYCOL ETHER. RED 33 (CI 17200). SODIUM HYDROXIDE. TRIBEHENIN. XANTHAN GUM.;Täglich anwenden, mindestens zweimal am Tag – morgens und abends. Creme auf Gesicht, Hals, Dekolleté und Hände auftragen. Bei starker Sonneneinstrahlung alle zwei Stunden oder nach Bedarf nachcremen. Vor dem Sonnenbad eine Fingerbreite des Produkts (2 mg/cm²) auf Gesicht, Hals, Dekolleté und Hände geben. Regelmäßig nachcremen, besonders nach dem Baden, Abtrocknen oder Schwitzen, um den Sonnenschutz aufrechtzuerhalten. Kontakt mit den Augen vermeiden.;true;true;true
DUCRAY KERACNYL UV LSF50+ - Fluid gegen Hautunreinheiten;https://www.versandapo.de/images/product_images/popup_images/17438373.jpg;"Das DUCRAY KERACNYL UV Fluid LSF 50+ ist eine unterstützende Gesichtspflege mit sehr hohem Sonnenschutz für fettige und zu Akne neigende Haut. Es hilft, Pickel und Hautunreinheiten zu reduzieren und den durch UV-Strahlung begünstigten Rebound-Effekt zu begrenzen.
Die Formel kombiniert einen UVA-/UVB-Breitbandfilter mit den Aktivstoffen Myrtacin® und Celastrol®. Sie wirkt gezielt gegen Unreinheiten, unterstützt die Beruhigung der Haut und hilft, Entzündungsanzeichen zu mildern.
Das nicht komedogene Fluid bietet sehr hohen Schutz vor UV-Strahlung und eignet sich ideal für die tägliche Pflege unreiner Haut.
LSF 50+
";20.59;Ducray;Sonnenschutz;Wasser (Aqua), C12-15 Alkyl Benzoate, Dicaprylyl Carbonate, Methylene Bis-Benzotriazolyl Tetramethylbutylphenol [Nano], Diisopropyl Adipate, Silica, Bis-Ethylhexyloxyphenol Methoxyphenyl Triazine, Diethylhexyl Butamido Triazone, Zea Mays (Mais) Starch (Zea Mays Starch), Butyl Methoxydibenzoylmethane, C10-18 Triglyceride, Decyl Glucoside, Glycerin, Glyceryl Stearate, PEG-100 Stearate, Kalium Cetyl Phosphat, Acrylate/C10-30 Alkyl Acrylate Crosspolymer, Benzoesäure, Caprylyl Glycol, Disodium EDTA, Parfüm (Parfum), Glyceryl Behenate, Glyceryl Dibehenate, Glyceryl Laurate, Myrtus Communis Leaf Extract, Niacinamide, Pentylene Glycol, Propylene Glycol, Sodium Hydroxide, Stearyl Alcohol, Tocopherol, Tribehenin, Tripterygium Wilfordii Callus Extract, Xanthan Gum.;Auf die gereinigte Haut auftragen und mit kreisförmigen Bewegungen einmassieren.;true;true;True
Eucerin Sun Photoaging Control Face Fluid LSF 50+;https://www.versandapo.de/images/product_images/popup_images/13827988_aktion.jpg;"Das Eucerin Sun Photoaging Control Face Fluid LSF 50+ bietet hohen Sonnenschutz und hilft, die Haut vor Photoaging zu schützen. Es eignet sich für alle Hauttypen, auch für empfindliche Haut, und kann täglich verwendet werden.
Die Advanced Spectral Technology kombiniert UVA- und UVB-Filter mit Licochalcone A, das freie Radikale neutralisiert. Glycyrrhetinsäure unterstützt die hauteigene DNA-Reparatur, während kurz- und langkettige Hyaluronsäure die Haut mit Feuchtigkeit versorgt und Falten sichtbar reduziert.
Die leichte Textur zieht schnell ein, fettet nicht und eignet sich auch als Make-up-Grundlage. Die Formel ist unparfümiert, nicht komedogen und dermatologisch getestet.
LSF 50+
";20.39;Eucerin;Sonnenschutz;Aqua, C12-15 Alkyl Benzoate, Glycerin, Alcohol Denat., Butyl Methoxydibenzoylmethane, Bis-Ethylhexyloxyphenol Methoxyphenyl Triazine, Butylene Glycol Dicaprylate/Dicaprate, Ethylhexyl Triazone, Dibutyl Adipate, Distarch Phosphate, Tapioca Starch, Diethylamino Hydroxybenzoyl Hexyl Benzoate, Glyceryl Stearate Citrate, Phenylbenzimidazole Sulfonic Acid, Behenyl Alcohol, Cetearyl Alcohol, Sodium Hyaluronate, Glycyrrhetinic Acid, Glycyrrhiza Inflata Root Extract, Copernicia Cerifera Cera, Carrageenan, Xanthan Gum, Hydroxypropyl Methylcellulose, Silica, Trisodium Ethylenediamine Disuccinate, Sodium Hydroxide, Hydroxyacetophenone, Ethylhexylglycerin, Benzyl Alcohol;"ragen Sie die Creme vor dem Sonnenbad großzügig und gleichmäßig auf und erneuern Sie sie häufig, um das Schutzniveau aufrechtzuerhalten, insbesondere nach dem Baden, Abtrocknen oder Schwitzen.

Eine Verringerung der aufgetragenen Menge an Sonnenschutzmittel verringert das Schutzniveau deutlich.";true;False;true
Kiehl's Since 1851 - Ultra Light - Daily Defense Spf 50 - uv Defense Antipolution Spf50 30ml;https://media.sephora.eu/content/dam/digital/pim/published/K/KIEHLS/533883/225539-media_swatch.jpg?scaleWidth=500&scaleHeight=500&scaleMode=fit;"Die Kiehl’s Ultra Light Daily UV Defense SPF 50 PA+++ ist eine leichte Anti-Aging-Sonnenpflege, die die Haut vor schädlicher UVA- und UVB-Strahlung sowie äußeren Umwelteinflüssen schützt.
Der hohe Lichtschutzfaktor 50 hilft, vorzeitiger Hautalterung vorzubeugen, während die Formel die Haut gleichzeitig mit Feuchtigkeit versorgt. Baikalwurzelextrakt und Zellulosekügelchen unterstützen die natürliche Hautbarriere und helfen, die Haut vor Umweltbelastungen zu schützen.
Bei regelmäßiger Anwendung wirkt die Haut glatter, strahlender und jugendlicher.
SPF 50 PA+++ 30 ml
";41.45;Kiehl's Since 1851;Sonnenschutz;AQUA/WATER,ETHYLHEXYL METHOXYCINNAMATE,DIMETHICONE, GLYCERIN, DROMETRIZOLETRISILOXANE, TEREPHTHALYLIDENEDICAMPHOR SULFONIC ACID, PROPYLENEGLYCOL, TITANIUM DIOXIDE, ALCOHOLDENAT., TRIETHANOLAMINE, STEARIC ACID,POTASSIUM CETYL PHOSPHATE,NYLON-12, PALMITIC ACID, PEG-100STEARATE, GLYCERYL STEARATE,PHENOXYETHANOL, CETYL ALCOHOL,CELLULOSE, BIS-ETHYLHEXYLOXYPHENOLMETHOXYPHENYL TRIAZINE,DIETHYLAMINO HYDROXYBENZOYLHEXYL BENZOATE, CITRIC ACID,ALUMINUM HYDROXIDE, CAPRYLYLGLYCOL, SODIUM COCOYLSARCOSINATE, CARBOMER,TOCOPHEROL, TROMETHAMINE,SCUTELLARIA BAICALENSISEXTRACT/SCUTELLARIA BAICALENSISROOT EXTRACT, ACRYLAMIDE/SODIUMACRYLOYLDIMETHYLTAURATE COPOLYMER,ISOHEXADECANE, XANTHAN GUM,MYRISTIC ACID, DISODIUM EDTA,ADENOSINE, POLYSORBATE 80, ARGININE,MANNITOL, DISODIUM ADENOSINETRIPHOSPHATE, RNA, PYRIDOXINE HCL,SORBITAN OLEATE, SORBITOL, PENTYLENEGLYCOL, BHT, HISTIDINE HCL, ZEAMAYS KERNEL EXTRACT/CORN KERNELEXTRACT, SODIUM CHLORIDE, FAEXEXTRACT/YEAST EXTRACT, PHENYLALANINE,MENTHA PIPERITA EXTRACT/PEPPERMINTEXTRACT, ROSA GALLICA FLOWER EXTRACT,TYROSINE, SORBIC ACID;Verwenden Sie die Kiehl's Ultra Light Daily UV Defense SPF50 Pa+++ Sonnenschutzcreme am besten morgens nach der Reinigung des Gesichts. Tragen Sie das Produkt großzügig auf und lassen Sie es vollständig einziehen. Wiederholen Sie die Anwendung nach Bedarf mehrmals im Laufe des Tages.;true;False;false
